project,feature_selection,metrics_configuration,precision_mean,precision_max,recall_mean,recall_max,f1_measure_mean,f1_measure_max,auc_roc_mean,auc_roc_max,brier_score_mean,brier_score_max,original_num_files_per_version,original_num_defective_files_per_version,original_training_num_files,original_testing_num_files,original_training_num_defective_files,original_testing_num_defective_files,num_training_files,num_testing_files,num_training_defective_files,num_testing_defective_files
tez,f_classif_20,Traditional + Fowler,0.04676722442057888,0.08292682926829269,0.4631578947368421,0.8947368421052632,0.08461011631696408,0.1517857142857143,0.5868215138785932,0.8002635697224282,0.29665653495440725,0.4103343465045592,4026,290,14685,5445,14685,70,8400,3290,1260,95
tez,f_classif_50,Designite,0.02846797694953877,0.031453362255965296,0.8333333333333334,0.9666666666666668,0.05504610603365434,0.060924369747899165,0.5315253722272866,0.5763141902157399,0.7542147293700088,0.7932564330079858,4026,290,14685,5445,14685,70,15140,5635,2455,150
tez,f_classif_50,Designite + Fowler,0.02641285405131348,0.031100478468899517,0.74,1.0,0.050996657573134416,0.06004618937644341,0.6838812785388129,0.7748858447488585,0.3707207207207207,0.44414414414414416,4026,290,14685,5445,14685,70,14460,5550,1340,75
tez,f_classif_50,Fowler,0.031331476840620945,0.03204047217537944,0.85,0.8636363636363636,0.0604347849460571,0.061788617886178863,0.6944577352472089,0.7029505582137161,0.4557210031347963,0.47570532915360497,4026,290,14685,5445,14685,70,16410,6380,1665,110
tez,f_classif_50,Traditional,0.05499082322915472,0.0827250608272506,0.627450980392157,0.8823529411764706,0.10084227394982334,0.14718614718614714,0.6487983764934545,0.7443834676727834,0.33108720271800685,0.4790486976217441,4026,290,14685,5445,14685,70,22970,8830,3470,255
tez,f_classif_50,Traditional + Designite,0.04067590583602477,0.051575931232091685,0.4766666666666666,0.6333333333333333,0.07453271209518395,0.0949868073878628,0.5808584017016105,0.6491340018231541,0.3204968944099379,0.4995563442768412,4026,290,14685,5445,14685,70,15140,5635,2455,150
tez,f_classif_50,Traditional + Designite + Fowler,0.042812530939038064,0.06756756756756757,0.3923076923076924,0.5384615384615384,0.0768040770548426,0.11494252873563215,0.55868258178603,0.6232537577365163,0.2845982142857143,0.3638392857142857,4026,290,14685,5445,14685,70,6015,2240,1035,65
tez,f_classif_50,Traditional + Fowler,0.04452385642046222,0.062146892655367235,0.4736842105263158,0.5789473684210527,0.08121216520131494,0.11224489795918367,0.5767482085495428,0.6595832303764105,0.3261398176291793,0.5151975683890577,4026,290,14685,5445,14685,70,8400,3290,1260,95
tez,mutual_info_classif_20p,Designite,0.030430220356768106,0.030430220356768106,0.9666666666666668,0.9666666666666668,0.05900305188199391,0.0590030518819939,0.5621847462777271,0.5621847462777272,0.8207630878438332,0.8207630878438332,4026,290,14685,5445,14685,70,15140,5635,2455,150
tez,mutual_info_classif_20p,Designite + Fowler,0.03174554724188353,0.034403669724770644,0.92,1.0,0.0613727829798187,0.06651884700665188,0.7684018264840182,0.8077625570776256,0.3790990990990991,0.3828828828828829,4026,290,14685,5445,14685,70,14460,5550,1340,75
tez,mutual_info_classif_20p,Fowler,0.026196812462294918,0.026455026455026454,0.8818181818181821,0.9090909090909092,0.05087868068101862,0.05141388174807198,0.6535885167464115,0.6610845295055822,0.5667711598746081,0.5822884012539185,4026,290,14685,5445,14685,70,16410,6380,1665,110
tez,mutual_info_classif_20p,Traditional,0.05946762558604594,0.08445297504798464,0.7372549019607844,0.9411764705882352,0.10973890131305504,0.15384615384615385,0.6890356142456983,0.7968273023495113,0.3563986409966025,0.4671574178935448,4026,290,14685,5445,14685,70,22970,8830,3470,255
tez,mutual_info_classif_20p,Traditional + Designite,0.04617787216276265,0.060070671378091876,0.5866666666666667,0.7666666666666667,0.0853680876500613,0.10874704491725767,0.6253752658766333,0.7146915831054391,0.3379769299023957,0.453416149068323,4026,290,14685,5445,14685,70,15140,5635,2455,150
tez,mutual_info_classif_20p,Traditional + Designite + Fowler,0.04426340777162288,0.06111111111111111,0.5692307692307692,0.8461538461538461,0.08186945317052127,0.11398963730569947,0.6024314765694077,0.7288240495137046,0.3662946428571429,0.4665178571428572,4026,290,14685,5445,14685,70,6015,2240,1035,65
tez,mutual_info_classif_20p,Traditional + Fowler,0.046877076610165366,0.07142857142857142,0.5789473684210527,0.7894736842105263,0.08653071468743921,0.12834224598930485,0.6074705543200725,0.7061609422617576,0.3656534954407295,0.4908814589665654,4026,290,14685,5445,14685,70,8400,3290,1260,95
tez,mutual_info_classif_50p,Designite,0.0310893735039172,0.031487513572204126,0.9466666666666668,0.9666666666666668,0.060199925345299964,0.06098843322818087,0.5703707079914919,0.5767699787298693,0.7858917480035492,0.7985803016858918,4026,290,14685,5445,14685,70,15140,5635,2455,150
tez,mutual_info_classif_50p,Designite + Fowler,0.03108778658661765,0.03431372549019608,0.8733333333333334,0.9333333333333332,0.060035863399467225,0.066193853427896,0.7500913242009133,0.7867579908675799,0.3698198198198198,0.4072072072072072,4026,290,14685,5445,14685,70,14460,5550,1340,75
tez,mutual_info_classif_50p,Fowler,0.02773626726677294,0.02873563218390805,0.659090909090909,0.6818181818181818,0.0532320878741243,0.05514705882352941,0.6269138755980863,0.6387559808612441,0.404153605015674,0.4122257053291536,4026,290,14685,5445,14685,70,16410,6380,1665,110
tez,mutual_info_classif_50p,Traditional,0.055380004043909095,0.07692307692307693,0.6058823529411765,0.7058823529411765,0.1009701388342696,0.13432835820895522,0.6395592522723375,0.6948493683187559,0.3287089467723669,0.5130237825594564,4026,290,14685,5445,14685,70,22970,8830,3470,255
tez,mutual_info_classif_50p,Traditional + Designite,0.038107022099995586,0.053691275167785234,0.6433333333333333,0.8,0.0716941379294893,0.09756097560975607,0.5923594652081434,0.6381343056821634,0.4559006211180125,0.5625554569653949,4026,290,14685,5445,14685,70,15140,5635,2455,150
tez,mutual_info_classif_50p,Traditional + Designite + Fowler,0.041906657873894575,0.05223880597014925,0.5769230769230769,0.7692307692307693,0.07797885107553336,0.09523809523809523,0.5935190097259062,0.6581786030061892,0.3908482142857143,0.4866071428571429,4026,290,14685,5445,14685,70,6015,2240,1035,65
tez,mutual_info_classif_50p,Traditional + Fowler,0.045164586584370434,0.06008583690987125,0.5526315789473685,0.7368421052631579,0.083413041048175,0.1111111111111111,0.5995552260934025,0.6970595502841611,0.3562310030395137,0.4483282674772037,4026,290,14685,5445,14685,70,8400,3290,1260,95
tez,recursive_elimination,Designite,0.02890645490578812,0.029520295202952032,0.7933333333333332,0.8333333333333334,0.05577838615077792,0.05693950177935943,0.5324460650258279,0.5403828623518687,0.7145519077196095,0.7444543034605147,4026,290,14685,5445,14685,70,15140,5635,2455,150
tez,recursive_elimination,Designite + Fowler,0.03446500553842634,0.04,0.8133333333333335,0.9333333333333332,0.06611106669068273,0.07647058823529412,0.7500913242009133,0.7908675799086758,0.3114414414414414,0.3567567567567568,4026,290,14685,5445,14685,70,14460,5550,1340,75
tez,recursive_elimination,Fowler,0.025647632046966296,0.030874785591766724,0.6863636363636363,0.8181818181818182,0.0494461772026716,0.059504132231404966,0.6144736842105264,0.683811802232855,0.4549373040752351,0.4882445141065831,4026,290,14685,5445,14685,70,16410,6380,1665,110
tez,recursive_elimination,Traditional,0.04954927291098007,0.05909090909090909,0.5921568627450982,0.7647058823529411,0.09063540788478687,0.10590631364562116,0.6188481106728404,0.6691933916423711,0.3560022650056625,0.5679501698754247,4026,290,14685,5445,14685,70,22970,8830,3470,255
tez,recursive_elimination,Traditional + Designite,0.04260563498125312,0.05309734513274336,0.55,1.0,0.07894357672011013,0.10084033613445376,0.6091385597082953,0.7561531449407475,0.33487133984028394,0.4747116237799468,4026,290,14685,5445,14685,70,15140,5635,2455,150
tez,recursive_elimination,Traditional + Designite + Fowler,0.0470326156919224,0.07954545454545454,0.6692307692307693,1.0,0.08699150343361459,0.1386138613861386,0.6128912466843502,0.6903625110521662,0.4401785714285714,0.96875,4026,290,14685,5445,14685,70,6015,2240,1035,65
tez,recursive_elimination,Traditional + Fowler,0.045053618012399516,0.061320754716981125,0.6052631578947368,1.0,0.0833252401194817,0.11255411255411256,0.598014990527963,0.6863932130796474,0.4088145896656535,0.9711246200607904,4026,290,14685,5445,14685,70,8400,3290,1260,95
tika,all,Designite,0.1881294905151016,0.21176470588235294,0.3534653465346535,0.5346534653465347,0.2447304186299071,0.30337078651685395,0.5567954676158353,0.6095559320453239,0.29552845528455285,0.33604336043360433,2291,350,7280,4175,7280,445,7430,3690,1710,505
tika,all,Designite + Fowler,0.195989080181616,0.2170212765957447,0.6615384615384615,0.9076923076923076,0.3014382390273941,0.34,0.6865889029003783,0.7522068095838588,0.2931851851851852,0.37333333333333335,2291,350,7280,4175,7280,445,5945,3375,1035,325
tika,all,Fowler,0.17887408538445754,0.19161676646706588,0.7544303797468352,0.9367088607594936,0.2890379544728586,0.3175965665236052,0.6731793154339558,0.7344231897220488,0.3909090909090909,0.42513368983957217,2291,350,7280,4175,7280,445,6450,3740,1220,395
tika,all,Traditional,0.24417048214170334,0.2805280528052805,0.6503816793893129,0.7480916030534351,0.3540972716992721,0.3917050691244239,0.6752473368697978,0.7051192478544013,0.3062992125984252,0.3513779527559055,2291,350,7280,4175,7280,445,9355,5080,2170,655
tika,all,Traditional + Designite,0.2455841311740984,0.2875536480686695,0.6316831683168316,0.7425742574257426,0.3520594987624526,0.4011976047904192,0.6590126987581018,0.7013848951614159,0.32113821138211385,0.39295392953929537,2291,350,7280,4175,7280,445,7430,3690,1710,505
tika,all,Traditional + Designite + Fowler,0.3506356219542833,0.4252873563218391,0.6363636363636364,0.9636363636363636,0.4425877896287251,0.5211267605633803,0.6498947811447813,0.7206228956228956,0.3420664206642067,0.7822878228782287,2291,350,7280,4175,7280,445,2670,1355,875,275
tika,all,Traditional + Fowler,0.3247259876561012,0.4070796460176992,0.6865671641791045,0.9701492537313432,0.4324085322444068,0.5111111111111112,0.6717645947477799,0.7372709238617041,0.3378590078328982,0.8302872062663186,2291,350,7280,4175,7280,445,3455,1915,1045,335
tika,chi2_20p,Designite,0.1879637848393396,0.19083969465648856,0.24158415841584166,0.2475247524752475,0.21142428785607206,0.2155172413793104,0.5380605250477953,0.5405598644636834,0.2466124661246613,0.2466124661246613,2291,350,7280,4175,7280,445,7430,3690,1710,505
tika,chi2_20p,Designite + Fowler,0.18183924326116285,0.19230769230769232,0.7630769230769231,0.9076923076923076,0.2935383353714877,0.3163538873994638,0.6989974779319041,0.7497477931904161,0.3527407407407408,0.37777777777777777,2291,350,7280,4175,7280,445,5945,3375,1035,325
tika,chi2_20p,Fowler,0.3234167893961709,0.3247422680412371,0.7974683544303797,0.7974683544303798,0.4601958041958043,0.4615384615384616,0.8002289455261018,0.8008268528504664,0.19759358288770054,0.19919786096256684,2291,350,7280,4175,7280,445,6450,3740,1220,395
tika,chi2_20p,Traditional,0.2494273313958385,0.3032258064516129,0.7068702290076335,0.8396946564885496,0.3679760592951761,0.4263038548752834,0.6942260749557942,0.7430111700521843,0.31515748031496066,0.38976377952755903,2291,350,7280,4175,7280,445,9355,5080,2170,655
tika,chi2_20p,Traditional + Designite,0.25948535773489023,0.31390134529147984,0.6801980198019801,0.8316831683168316,0.3742197116038516,0.4320987654320988,0.6836625891788553,0.7345229028397344,0.3138211382113821,0.3807588075880759,2291,350,7280,4175,7280,445,7430,3690,1710,505
tika,chi2_20p,Traditional + Designite + Fowler,0.3386966710704137,0.39361702127659576,0.6236363636363637,0.7272727272727273,0.4373651216320349,0.4966442953020134,0.6569570707070707,0.7044191919191921,0.3232472324723247,0.3616236162361624,2291,350,7280,4175,7280,445,2670,1355,875,275
tika,chi2_20p,Traditional + Fowler,0.3162544773598264,0.3611111111111111,0.7164179104477612,1.0,0.4313625085664675,0.4928909952606635,0.6764051577555261,0.7463395050066125,0.3496083550913838,0.8250652741514359,2291,350,7280,4175,7280,445,3455,1915,1045,335
tika,chi2_50p,Designite,0.1800344373531067,0.1893939393939394,0.2435643564356436,0.405940594059406,0.20537409849910596,0.2570532915360502,0.5342625549839128,0.5640378009543497,0.25460704607046075,0.32113821138211385,2291,350,7280,4175,7280,445,7430,3690,1710,505
tika,chi2_50p,Designite + Fowler,0.19751321034993305,0.2481203007518797,0.6461538461538462,0.9384615384615383,0.2971061592479401,0.3333333333333333,0.6775031525851197,0.7659520807061792,0.2971851851851852,0.37333333333333335,2291,350,7280,4175,7280,445,5945,3375,1035,325
tika,chi2_50p,Fowler,0.1727387088791478,0.18226600985221675,0.8113924050632912,0.9367088607594936,0.28477421838041217,0.30515463917525776,0.6766229588844109,0.7202228907683866,0.4296791443850269,0.4505347593582888,2291,350,7280,4175,7280,445,6450,3740,1220,395
tika,chi2_50p,Traditional,0.2417526460909684,0.3,0.6961832061068701,0.7633587786259542,0.3578179267879225,0.4217687074829932,0.6834588346918532,0.7323629620045715,0.3259842519685039,0.4340551181102362,2291,350,7280,4175,7280,445,9355,5080,2170,655
tika,chi2_50p,Traditional + Designite,0.2500478221652883,0.2995594713656388,0.6574257425742573,0.7821782178217822,0.3613932378080349,0.4146341463414634,0.6700001554315558,0.7278238027884423,0.32086720867208673,0.4159891598915989,2291,350,7280,4175,7280,445,7430,3690,1710,505
tika,chi2_50p,Traditional + Designite + Fowler,0.3674397043002041,0.425531914893617,0.6236363636363637,0.7272727272727273,0.4615890834729397,0.5369127516778524,0.6743181818181818,0.7386363636363636,0.2955719557195572,0.33948339483394835,2291,350,7280,4175,7280,445,2670,1355,875,275
tika,chi2_50p,Traditional + Fowler,0.3398801851937486,0.3983050847457627,0.6522388059701492,0.7313432835820896,0.4463192001090912,0.5081081081081081,0.6909928207065936,0.7384044965048177,0.2838120104438642,0.34464751958224543,2291,350,7280,4175,7280,445,3455,1915,1045,335
tika,f_classif_20,Designite,0.1879637848393396,0.19083969465648856,0.24158415841584166,0.2475247524752475,0.21142428785607206,0.2155172413793104,0.5380605250477953,0.5405598644636834,0.2466124661246613,0.2466124661246613,2291,350,7280,4175,7280,445,7430,3690,1710,505
tika,f_classif_20,Designite + Fowler,0.1814797463528654,0.1962025316455696,0.76,0.953846153846154,0.2928187573648128,0.3254593175853018,0.6976229508196721,0.7687263556116016,0.35274074074074074,0.3807407407407408,2291,350,7280,4175,7280,445,5945,3375,1035,325
tika,f_classif_20,Fowler,0.3266054272143359,0.3298429319371728,0.7974683544303797,0.7974683544303798,0.4634137572144953,0.4666666666666667,0.8016489754214678,0.8030690053168341,0.1950534759358289,0.19652406417112306,2291,350,7280,4175,7280,445,6450,3740,1220,395
tika,f_classif_20,Traditional,0.2514649802455068,0.32764505119453924,0.7106870229007634,0.8549618320610687,0.3697039203195737,0.4528301886792454,0.6936485961961445,0.7566696855996895,0.318996062992126,0.4330708661417323,2291,350,7280,4175,7280,445,9355,5080,2170,655
tika,f_classif_20,Traditional + Designite,0.2478861841255553,0.3021276595744681,0.6831683168316831,0.8118811881188119,0.3626569054972666,0.4226190476190476,0.6737662620265166,0.7227567340721514,0.3330623306233062,0.4186991869918699,2291,350,7280,4175,7280,445,7430,3690,1710,505
tika,f_classif_20,Traditional + Designite + Fowler,0.31353880797987943,0.4021739130434783,0.590909090909091,0.7272727272727273,0.4070656488882888,0.5034013605442177,0.651010101010101,0.7131734006734006,0.3132841328413284,0.4317343173431734,2291,350,7280,4175,7280,445,2670,1355,875,275
tika,f_classif_20,Traditional + Fowler,0.33843098822056195,0.3875968992248062,0.6880597014925374,0.7910447761194029,0.4523254039167423,0.5102040816326531,0.7008336482146229,0.7499527678065369,0.2908616187989556,0.3289817232375979,2291,350,7280,4175,7280,445,3455,1915,1045,335
tika,f_classif_50,Designite,0.18924218068573093,0.19545454545454544,0.388118811881188,0.4257425742574257,0.2531462860056569,0.26791277258566976,0.5625052458150055,0.5739387910533597,0.310840108401084,0.32113821138211385,2291,350,7280,4175,7280,445,7430,3690,1710,505
tika,f_classif_50,Designite + Fowler,0.1820622605861207,0.19811320754716985,0.6892307692307693,0.9692307692307692,0.28740300736964336,0.32898172323759794,0.6804350567465323,0.7755989911727617,0.32666666666666666,0.3807407407407408,2291,350,7280,4175,7280,445,5945,3375,1035,325
tika,f_classif_50,Fowler,0.1703445869196274,0.18226600985221675,0.7936708860759494,0.9367088607594936,0.28042874546243024,0.30515463917525776,0.6688832756239239,0.7202228907683866,0.4295454545454545,0.4505347593582888,2291,350,7280,4175,7280,445,6450,3740,1220,395
tika,f_classif_50,Traditional,0.2465559890193231,0.29430379746835444,0.6916030534351145,0.7862595419847328,0.3619359616435136,0.4161073825503356,0.685067063440721,0.7309828783369992,0.31978346456692913,0.4360236220472441,2291,350,7280,4175,7280,445,9355,5080,2170,655
tika,f_classif_50,Traditional + Designite,0.2446376919869165,0.2803738317757009,0.6366336633663365,0.7722772277227723,0.3524465357140686,0.3942857142857143,0.660860002797768,0.7035531653636321,0.3215447154471545,0.3807588075880759,2291,350,7280,4175,7280,445,7430,3690,1710,505
tika,f_classif_50,Traditional + Designite + Fowler,0.3370177110617122,0.39361702127659576,0.6054545454545454,0.6909090909090909,0.4315918505529616,0.4966442953020134,0.6499494949494949,0.7044191919191921,0.3236162361623616,0.3985239852398524,2291,350,7280,4175,7280,445,2670,1355,875,275
