dataset,feature_selection,precision_mean,precision_max,recall_mean,recall_max,f1_measure_mean,f1_measure_max,auc_roc_mean,auc_roc_max,brier_score_mean,brier_score_max
Designite + Fowler,all,0.1639331253709133,0.18796992481203006,0.5958974358974359,0.7641025641025642,0.2539616618499864,0.2840800762631077,0.7038679593069314,0.7742201410295628,0.2003175519630485,0.2733833718244804
Designite + Fowler,chi2_20p,0.1922087426848434,0.19405099150141644,0.7015384615384617,0.7230769230769231,0.30171364941886825,0.30410654827968925,0.7628218462479707,0.7700731816363509,0.18279445727482685,0.18851039260969976
Designite + Fowler,chi2_50p,0.16092178463412496,0.17912552891396333,0.6410256410256411,0.7897435897435897,0.2567550216554238,0.2809734513274336,0.720665772485901,0.7709806966766279,0.20866050808314088,0.24566974595842955
Designite + Fowler,f_classif_20,0.19220924369118902,0.19405099150141644,0.7005128205128206,0.7230769230769231,0.3016131056705207,0.30410654827968925,0.7624466825109224,0.7703790855825118,0.18259237875288684,0.18851039260969976
Designite + Fowler,f_classif_50,0.16503539139238094,0.1829787234042553,0.6164102564102565,0.7794871794871795,0.2597204029750994,0.2866666666666666,0.7148585390341278,0.7666172514138252,0.1977771362586605,0.24480369515011546
Designite + Fowler,mutual_info_classif_20p,0.19116027949663492,0.19350282485875706,0.697948717948718,0.7230769230769231,0.30008824792819755,0.3034330011074197,0.7608740224800182,0.7693084217709487,0.18328521939953815,0.18995381062355654
Designite + Fowler,mutual_info_classif_50p,0.1792803800172163,0.18787878787878787,0.6687179487179488,0.7384615384615385,0.2823260906481273,0.29315960912052114,0.7425724953133945,0.763388003859096,0.1918879907621247,0.21795612009237875
Designite + Fowler,recursive_elimination,0.1737821718915864,0.18991097922848665,0.5764102564102564,0.7333333333333333,0.26483364204175364,0.2945914844649022,0.7041886093920354,0.7634240848373611,0.18241916859122403,0.2751154734411085
Fowler,all,0.13485095039451273,0.1449652777777778,0.5853556485355649,0.6987447698744771,0.21900186213574485,0.2401150251617541,0.6801025985907513,0.7258768984778604,0.23586467944168438,0.2618878637331441
Fowler,chi2_20p,0.19822109275730626,0.19822109275730626,0.6527196652719666,0.6527196652719666,0.3040935672514621,0.304093567251462,0.7472474956249503,0.7472474956249502,0.16891412349183815,0.16891412349183818
Fowler,chi2_50p,0.15660950880689642,0.16045548654244307,0.6627615062761507,0.6945606694560671,0.2532668360691819,0.2572614107883818,0.7243220771099912,0.7326865533840015,0.22107877927608235,0.2334989354151881
Fowler,f_classif_20,0.19822109275730626,0.19822109275730626,0.6527196652719666,0.6527196652719666,0.3040935672514621,0.304093567251462,0.7472474956249503,0.7472474956249502,0.16891412349183815,0.16891412349183818
Fowler,f_classif_50,0.15652854362845423,0.16241062308478038,0.6786610878661088,0.6945606694560671,0.25434181357170355,0.2610837438423645,0.7296515068217204,0.7326865533840015,0.2251242015613911,0.2334989354151881
Fowler,mutual_info_classif_20p,0.19822109275730626,0.19822109275730626,0.6527196652719666,0.6527196652719666,0.3040935672514621,0.304093567251462,0.7472474956249503,0.7472474956249502,0.16891412349183815,0.16891412349183818
Fowler,mutual_info_classif_50p,0.14096941007694852,0.1436123348017621,0.6832635983263599,0.7238493723849372,0.23370059335382276,0.2374742621825669,0.7168449385814346,0.7309066320299811,0.2533711852377573,0.2628341613437426
Fowler,recursive_elimination,0.14723509025827586,0.1540590405904059,0.5786610878661088,0.6987447698744771,0.2343437210313754,0.25245653817082386,0.6886535128397745,0.7344024752080509,0.21379228767447364,0.2540809084457062
Traditional,all,0.13734258789272513,0.16054794520547944,0.5274891774891775,0.6341991341991342,0.21499097063993053,0.25623087013554874,0.6065566573701063,0.6660445483655896,0.3275799746972709,0.5098499909633111
Traditional,chi2_20p,0.1319599683662067,0.18838622552329504,0.5818181818181819,0.696969696969697,0.21353531821057853,0.2871847658260422,0.6109840268191679,0.6845672404240735,0.3647207663112236,0.4841857943249594
Traditional,chi2_50p,0.1297866422006959,0.17281780902167546,0.579004329004329,0.6688311688311688,0.2107539894631354,0.2720147533425541,0.6061655445061084,0.6800410363317088,0.37120910898246884,0.5293692391107898
Traditional,f_classif_20,0.12795746693366616,0.17263279445727486,0.5580086580086581,0.6623376623376623,0.20707179570353515,0.2725615314494075,0.6000455437548713,0.6822994431454302,0.36493764684619556,0.5058738478221579
Traditional,f_classif_50,0.13106195930297854,0.16075268817204302,0.588961038961039,0.6774891774891775,0.212813442330109,0.2575366063738157,0.6116073189283602,0.6696786582903721,0.36952828483643585,0.5167178745707572
Traditional,mutual_info_classif_20p,0.12487598905675631,0.16807195053400786,0.5532467532467533,0.7099567099567099,0.20243662762203446,0.2668451584114235,0.594953094627715,0.6776652487064635,0.37030544008675215,0.4868968010121091
Traditional,mutual_info_classif_50p,0.13155244880693404,0.16779089376053966,0.5261904761904762,0.6536796536796536,0.2086544653561156,0.2533557046979866,0.5981376360443605,0.6671080185179971,0.34193023676125067,0.4753298391469366
Traditional,recursive_elimination,0.13810146529643558,0.15871313672922252,0.504978354978355,0.6406926406926406,0.2144713503434105,0.2544048130640309,0.6037906959273555,0.6656431059901776,0.3138984276161215,0.4726188324597868
Traditional + Designite,all,0.15855786327878243,0.18505338078291814,0.4477453580901857,0.5862068965517241,0.23211352234882168,0.2771485676215856,0.587091755051054,0.6430289326275761,0.3017148981779207,0.4158628081457664
Traditional + Designite,chi2_20p,0.13911789028689908,0.19078947368421054,0.5076923076923078,0.5862068965517241,0.21620177074196562,0.2817487855655795,0.5699266307463029,0.640914822882036,0.3804126473740622,0.5493033226152197
Traditional + Designite,chi2_50p,0.15785837304263267,0.1900900900900901,0.5228116710875332,0.6684350132625995,0.2397137509463259,0.2837928715534633,0.5975608280922018,0.6471417220427961,0.3427920685959271,0.5546623794212219
Traditional + Designite,f_classif_20,0.14269333279927923,0.19065776930409914,0.5374005305039787,0.6578249336870027,0.22332590558141746,0.2805049088359046,0.5801607719583978,0.6387244186000547,0.3857181136120043,0.5409967845659164
Traditional + Designite,f_classif_50,0.15614232512783147,0.18886861313868614,0.5127320954907162,0.583554376657825,0.23740872926831313,0.28105906313645623,0.5958146319480406,0.6420469863658105,0.3378885316184352,0.4654340836012862
Traditional + Designite,mutual_info_classif_20p,0.1421822555433463,0.17901748542880933,0.5458885941644562,0.6843501326259946,0.22303807707214074,0.2730538922155688,0.5798891555024964,0.6436689370550308,0.3929796355841372,0.5809217577706324
Traditional + Designite,mutual_info_classif_50p,0.15444259230587115,0.1956106870229008,0.5305039787798409,0.5809018567639257,0.23772692824622502,0.28771929824561404,0.5959375333541531,0.6462499061142363,0.35184887459807074,0.5053590568060021
Traditional + Designite,recursive_elimination,0.15698374117495825,0.1801962533452275,0.4652519893899204,0.6021220159151194,0.23248445095001308,0.2738238841978287,0.5891982748737977,0.6439820213703764,0.3118971061093247,0.4421221864951769
Traditional + Designite + Fowler,all,0.19599937784199348,0.24210526315789474,0.495108695652174,0.5652173913043478,0.27726454187481014,0.3262411347517731,0.603687481707912,0.6422961854899027,0.31400394477317556,0.40039447731755423
Traditional + Designite + Fowler,chi2_20p,0.19046104586129642,0.2364532019704433,0.5679347826086956,0.7065217391304348,0.2833538429267514,0.33424657534246577,0.6123892312445123,0.6729577899905694,0.3539119000657462,0.4661406969099277
Traditional + Designite + Fowler,chi2_50p,0.19721248435030078,0.2258823529411765,0.5402173913043479,0.7173913043478259,0.2863844893763906,0.31527093596059114,0.6157332281877012,0.6503934831387598,0.3270216962524654,0.4247205785667324
Traditional + Designite + Fowler,f_classif_20,0.1957926298690678,0.2299065420560748,0.575,0.6684782608695652,0.2908862509029118,0.3421418636995828,0.6214192221391175,0.6801628402328379,0.34339250493096646,0.4602235371466141
Traditional + Designite + Fowler,f_classif_50,0.19621726724150074,0.2296650717703349,0.5369565217391306,0.7445652173913043,0.28367067104104526,0.318936877076412,0.6121581411986602,0.6594927807225781,0.33083497698882314,0.465483234714004
Traditional + Designite + Fowler,mutual_info_classif_20p,0.19406970148113162,0.23091603053435114,0.5608695652173912,0.6630434782608695,0.2870465817360991,0.3418079096045197,0.6175701603199896,0.6780938018275829,0.33944773175542403,0.42932281393819854
Traditional + Designite + Fowler,mutual_info_classif_50p,0.1908386007873918,0.2285012285012285,0.5532608695652174,0.7119565217391305,0.2809322230194964,0.3253012048192772,0.6106618483951742,0.654360833794023,0.34582511505588426,0.4740302432610125
Traditional + Designite + Fowler,recursive_elimination,0.20251413552678596,0.2379746835443038,0.5364130434782609,0.6956521739130435,0.29029386346719377,0.3254237288135593,0.6195902165783226,0.6574501642223016,0.3173570019723866,0.3964497041420119
Traditional + Fowler,all,0.15774811184484544,0.20268006700167504,0.553153153153153,0.7702702702702703,0.24348334399677424,0.2954822954822955,0.6279188584557712,0.6869248443073945,0.3108262108262108,0.38135938135938136
Traditional + Fowler,chi2_20p,0.16154658144491887,0.1990686845168801,0.6441441441441441,0.7927927927927928,0.25775663228525814,0.31637372802960223,0.6541526089848236,0.7312201463208176,0.3376475376475377,0.42897842897842897
Traditional + Fowler,chi2_50p,0.14984831856665376,0.16991643454038996,0.6229729729729729,0.7972972972972973,0.24007880931968809,0.2678151918559123,0.6322694842493501,0.6888052482012212,0.36011396011396013,0.4672364672364672
Traditional + Fowler,f_classif_20,0.16122686606962128,0.19308700834326575,0.6306306306306306,0.7657657657657657,0.2557472515666508,0.30769230769230765,0.6481788499909305,0.7233750529052543,0.33744403744403745,0.4615384615384616
Traditional + Fowler,f_classif_50,0.15561981569117617,0.17945383615084526,0.6058558558558559,0.7702702702702703,0.24667931760908166,0.2785065590312815,0.6372008585766975,0.6954259628756273,0.33711843711843714,0.457061457061457
Traditional + Fowler,mutual_info_classif_20p,0.16084050768032496,0.20143027413587605,0.6261261261261261,0.7792792792792793,0.2545457336738888,0.31856738925541944,0.6458818550093718,0.7307424874538969,0.33793243793243793,0.4607244607244607
Traditional + Fowler,mutual_info_classif_50p,0.15624502422513376,0.1894865525672372,0.6423423423423423,0.8063063063063063,0.2503807626295099,0.29807692307692313,0.6462718423121108,0.7007769514480924,0.35050875050875047,0.4452584452584453
Traditional + Fowler,recursive_elimination,0.15652258115550263,0.1963696369636964,0.5612612612612613,0.7657657657657657,0.24301161045341413,0.28743961352657005,0.628192151883427,0.6855674466412722,0.31697191697191696,0.3988603988603989
Designite,all,0.2547207550689552,0.2929292929292929,0.33461538461538465,0.7230769230769231,0.27147881263333257,0.31578947368421056,0.5532276923076924,0.5800307692307692,0.3034437086092715,0.6503311258278146
Designite,chi2_20p,0.24043715846994523,0.2404371584699453,0.33846153846153854,0.3384615384615385,0.281150159744409,0.281150159744409,0.5580307692307693,0.5580307692307693,0.2980132450331126,0.2980132450331126
Designite,chi2_50p,0.2841772904021601,0.3333333333333333,0.346923076923077,0.4615384615384616,0.2979211934462234,0.32697547683923706,0.5755415384615387,0.5891692307692309,0.2745695364238411,0.3271523178807947
Designite,f_classif_20,0.24083788706739515,0.24444444444444444,0.33846153846153854,0.3384615384615385,0.28142224054416165,0.2838709677419355,0.5582707692307693,0.5604307692307692,0.2976158940397351,0.2980132450331126
Designite,f_classif_50,0.2703336149779055,0.296875,0.2961538461538461,1.0,0.23582938796603803,0.29652996845425866,0.5429569230769231,0.5687692307692308,0.29523178807947015,0.8251655629139073
Designite,mutual_info_classif_20p,0.15537848605577692,0.17264276228419656,0.9,1.0,0.26500566251415625,0.2944507361268403,0.5014399999999999,0.5016,0.7598675496688744,0.8251655629139073
Designite,mutual_info_classif_50p,0.24934139401008942,0.25149700598802394,0.34615384615384626,0.3538461538461539,0.28977044186360895,0.29392971246006394,0.5646769230769231,0.5673230769230768,0.29205298013245035,0.295364238410596
Designite,recursive_elimination,0.26182722952265514,0.2743362831858407,0.3261538461538462,0.4307692307692308,0.28403859066907455,0.3236994219653179,0.5661169230769232,0.5873846153846154,0.2765562913907285,0.3165562913907285
Designite + Fowler,all,0.19392896037122792,0.20634920634920634,0.8254237288135593,0.9661016949152542,0.31368678176767584,0.3344051446945337,0.7364097810734462,0.7686411252354048,0.3360629921259843,0.3921259842519685
Designite + Fowler,chi2_20p,0.18369940735617832,0.18947368421052632,0.8864406779661017,0.9322033898305084,0.3043024997101691,0.3139534883720931,0.7414842278719398,0.7571062853107344,0.3765354330708661,0.3921259842519685
Designite + Fowler,chi2_50p,0.1960482782621465,0.3425925925925926,0.8152542372881355,0.9661016949152542,0.3104551112177899,0.4431137724550898,0.7255958686440678,0.762564736346516,0.34740157480314965,0.4031496062992126
Designite + Fowler,f_classif_20,0.16880785240886362,0.18466898954703834,0.8813559322033898,0.9830508474576272,0.2832458123637972,0.3063583815028902,0.7180217161016949,0.7484698681732579,0.4149606299212598,0.4425196850393701
Designite + Fowler,f_classif_50,0.17928925311984298,0.19367588932806326,0.840677966101695,0.9661016949152542,0.29540416909891987,0.31410256410256404,0.7232035663841808,0.762564736346516,0.3724409448818898,0.4031496062992126
Designite + Fowler,mutual_info_classif_20p,0.1837056773118341,0.1866197183098592,0.9084745762711866,0.9322033898305084,0.3055971031827067,0.3090379008746356,0.7474664548022599,0.7551641949152542,0.38362204724409443,0.3921259842519685
Designite + Fowler,mutual_info_classif_50p,0.18478203946195262,0.1920289855072464,0.8610169491525423,0.9661016949152542,0.30408175186111885,0.3164179104477612,0.7358904190207156,0.7555761534839924,0.3659842519685039,0.4188976377952756
Designite + Fowler,recursive_elimination,0.1829263752384072,0.20081967213114754,0.8338983050847457,0.9661016949152542,0.29981018511679064,0.32343234323432346,0.7259769303201506,0.762564736346516,0.36188976377952753,0.4031496062992126
Fowler,all,0.14000101763746162,0.1457286432160804,0.8159420289855073,0.8695652173913043,0.238947783614143,0.2494802494802495,0.6503704183675674,0.672487526728439,0.48432432432432426,0.5283783783783784
Fowler,chi2_20p,0.2834821428571428,0.2857142857142857,0.6739130434782608,0.6956521739130435,0.39903819578796085,0.4050632911392405,0.7494006350029159,0.7584073090131536,0.18918918918918917,0.19054054054054054
Fowler,chi2_50p,0.13811708416648977,0.1446700507614213,0.7913043478260869,0.8695652173913043,0.23514825723012894,0.2464065708418891,0.6420009071470225,0.6680165878312707,0.4794594594594594,0.5
Fowler,f_classif_20,0.29322829874261475,0.2981366459627329,0.6956521739130433,0.6956521739130435,0.4125545810785594,0.4173913043478261,0.7616114818894577,0.7636234043931834,0.18472972972972973,0.18513513513513516
Fowler,f_classif_50,0.1367831273646698,0.14354066985645933,0.7927536231884058,0.8695652173913043,0.23326967663445677,0.2464065708418891,0.6395958876001642,0.6680165878312707,0.485,0.5
Fowler,mutual_info_classif_20p,0.2984132628116805,0.30201342281879195,0.6521739130434784,0.6521739130434783,0.409466221851543,0.4128440366972477,0.7472494006350029,0.7485906823041535,0.1754054054054054,0.17567567567567569
